time collisionForces hydraulicForces
4.2 2065.81 0
4.22 2065.81 0
4.24 2065.81 0
4.26 2065.81 0
4.28 2065.81 0
4.3 2065.81 0
4.32 2065.81 0
4.34 2065.81 0
4.36 2065.81 0
4.38 2065.81 0
4.4 2065.81 0
4.42 2065.81 0
4.44 2065.81 0
4.46 2065.81 0
4.48 2065.81 0
4.5 2065.81 0
4.52 2065.81 0
4.54 2065.81 0
4.56 2065.81 0
4.58 2065.81 0
4.6 2065.81 0
4.62 2065.81 0
4.64 2065.81 0
4.66 2065.81 0
4.68 2065.81 0
4.7 2065.81 0
4.72 2065.81 0
4.74 2065.81 0
4.76 2065.81 0
4.78 2065.81 0
4.8 2065.81 0
4.82 2065.81 0
4.84 2065.81 0
4.86 2065.81 0
4.88 2065.81 0
4.9 2065.81 0
4.92 2065.81 0
4.94 2065.81 0
4.96 2065.81 0
4.98 2065.81 0
5 2065.81 0
5.02 2065.81 0
5.04 2065.81 0
5.06 2065.81 0
5.08 2065.81 0
5.1 2065.81 0
5.12 2065.81 0
5.14 2065.81 0
5.16 2065.81 0
5.18 2065.81 0
5.2 2065.81 0
5.22 2065.81 0
5.24 2065.81 0
5.26 2065.81 0
5.28 2065.81 0
5.3 2065.81 0
5.32 2065.81 0
5.34 2065.81 0
5.36 2065.81 0
5.38 2065.81 0
5.4 2065.81 0
5.42 2065.81 0
5.44 2065.81 0
5.46 2065.81 0
5.48 2065.81 0
5.5 2065.81 0
5.52 2065.81 0
5.54 2065.81 0
5.56 2065.81 0
5.58 2065.81 0
5.6 2065.81 0
5.62 2065.81 0
5.64 2065.81 0
5.66 2065.81 0
5.68 2065.81 0
5.7 2065.81 0
5.72 2065.81 0
5.74 2065.81 0
5.76 2065.81 0
5.78 2065.81 0
5.8 2065.81 0
5.82 2065.81 0
5.84 2065.81 0
5.86 2065.81 0
5.88 2065.81 0
5.9 2065.81 0
5.92 2065.81 0
5.94 2065.81 0
5.96 2065.81 0
5.98 2065.81 0
6 2065.81 0
6.02 2065.81 0
6.04 2065.81 0
6.06 2065.81 0
6.08 2065.81 0
6.1 2065.81 0
6.12 2065.81 0
6.14 2065.81 0
6.16 2065.81 0
6.18 2065.81 0
6.2 2065.81 0
6.22 2065.81 0
