0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
19601; time=3.9202	MaxPSpeed= 0.000199446	MaxPSpin= 0.0029148	eKin = 2.05491e-06	eGrav = 282.402	eTot = 282.402	
19701; time=3.9402	MaxPSpeed= 0.000199445	MaxPSpin= 0.00291479	eKin = 2.0549e-06	eGrav = 282.402	eTot = 282.402	
19801; time=3.9602	MaxPSpeed= 0.000199444	MaxPSpin= 0.00291478	eKin = 2.05489e-06	eGrav = 282.402	eTot = 282.402	
19901; time=3.9802	MaxPSpeed= 0.000199443	MaxPSpin= 0.00291477	eKin = 2.05488e-06	eGrav = 282.402	eTot = 282.402	
20001; time=4.0002	MaxPSpeed= 0.000199442	MaxPSpin= 0.00291476	eKin = 2.05486e-06	eGrav = 282.402	eTot = 282.402	
20101; time=4.0202	MaxPSpeed= 0.00019944	MaxPSpin= 0.00291475	eKin = 2.05485e-06	eGrav = 282.402	eTot = 282.402	
20201; time=4.0402	MaxPSpeed= 0.000199439	MaxPSpin= 0.00291474	eKin = 2.05484e-06	eGrav = 282.402	eTot = 282.402	
20301; time=4.0602	MaxPSpeed= 0.000199438	MaxPSpin= 0.00291473	eKin = 2.05483e-06	eGrav = 282.402	eTot = 282.402	
20401; time=4.0802	MaxPSpeed= 0.000199437	MaxPSpin= 0.00291472	eKin = 2.05482e-06	eGrav = 282.402	eTot = 282.402	
20501; time=4.1002	MaxPSpeed= 0.000199436	MaxPSpin= 0.0029147	eKin = 2.05481e-06	eGrav = 282.402	eTot = 282.402	
20601; time=4.1202	MaxPSpeed= 0.000199435	MaxPSpin= 0.00291469	eKin = 2.0548e-06	eGrav = 282.402	eTot = 282.402	
20701; time=4.1402	MaxPSpeed= 0.000199434	MaxPSpin= 0.00291468	eKin = 2.05478e-06	eGrav = 282.402	eTot = 282.402	
20801; time=4.1602	MaxPSpeed= 0.000199432	MaxPSpin= 0.00291467	eKin = 2.05477e-06	eGrav = 282.402	eTot = 282.402	
20901; time=4.1802	MaxPSpeed= 0.000199431	MaxPSpin= 0.00291466	eKin = 2.05476e-06	eGrav = 282.402	eTot = 282.402	
21000; time=4.2	MaxPSpeed= 0.000186927	MaxPSpin= 0.00303968	eKin = 2.13699e-06	eGrav = 282.402	eTot = 282.402	
21100; time=4.22	MaxPSpeed= 0.000186926	MaxPSpin= 0.00303967	eKin = 2.13697e-06	eGrav = 282.402	eTot = 282.402	
21200; time=4.24	MaxPSpeed= 0.000186925	MaxPSpin= 0.00303966	eKin = 2.13696e-06	eGrav = 282.402	eTot = 282.402	
21300; time=4.26	MaxPSpeed= 0.000186924	MaxPSpin= 0.00303965	eKin = 2.13695e-06	eGrav = 282.402	eTot = 282.402	
21400; time=4.28	MaxPSpeed= 0.000186923	MaxPSpin= 0.00303963	eKin = 2.13694e-06	eGrav = 282.402	eTot = 282.402	
21500; time=4.3	MaxPSpeed= 0.000186922	MaxPSpin= 0.00303962	eKin = 2.13693e-06	eGrav = 282.402	eTot = 282.402	
21600; time=4.32	MaxPSpeed= 0.000186921	MaxPSpin= 0.00303961	eKin = 2.13691e-06	eGrav = 282.402	eTot = 282.402	
21700; time=4.34	MaxPSpeed= 0.00018692	MaxPSpin= 0.0030396	eKin = 2.1369e-06	eGrav = 282.402	eTot = 282.402	
21800; time=4.36	MaxPSpeed= 0.000186919	MaxPSpin= 0.00303959	eKin = 2.13689e-06	eGrav = 282.402	eTot = 282.402	
21900; time=4.38	MaxPSpeed= 0.000186918	MaxPSpin= 0.00303958	eKin = 2.13688e-06	eGrav = 282.402	eTot = 282.402	
22000; time=4.4	MaxPSpeed= 0.000186917	MaxPSpin= 0.00303957	eKin = 2.13687e-06	eGrav = 282.402	eTot = 282.402	
22100; time=4.42	MaxPSpeed= 0.000186916	MaxPSpin= 0.00303955	eKin = 2.13685e-06	eGrav = 282.402	eTot = 282.402	
22200; time=4.44	MaxPSpeed= 0.000186915	MaxPSpin= 0.00303954	eKin = 2.13684e-06	eGrav = 282.402	eTot = 282.402	
22300; time=4.46	MaxPSpeed= 0.000186914	MaxPSpin= 0.00303953	eKin = 2.13683e-06	eGrav = 282.402	eTot = 282.402	
22400; time=4.48	MaxPSpeed= 0.000186913	MaxPSpin= 0.00303952	eKin = 2.13682e-06	eGrav = 282.402	eTot = 282.402	
22500; time=4.5	MaxPSpeed= 0.000186912	MaxPSpin= 0.00303951	eKin = 2.13681e-06	eGrav = 282.402	eTot = 282.402	
22600; time=4.52	MaxPSpeed= 0.000186911	MaxPSpin= 0.0030395	eKin = 2.13679e-06	eGrav = 282.402	eTot = 282.402	
22700; time=4.54	MaxPSpeed= 0.000186909	MaxPSpin= 0.00303949	eKin = 2.13678e-06	eGrav = 282.402	eTot = 282.402	
22800; time=4.56	MaxPSpeed= 0.000186908	MaxPSpin= 0.00303947	eKin = 2.13677e-06	eGrav = 282.402	eTot = 282.402	
22900; time=4.58	MaxPSpeed= 0.000186907	MaxPSpin= 0.00303946	eKin = 2.13676e-06	eGrav = 282.402	eTot = 282.402	
23000; time=4.6	MaxPSpeed= 0.000186906	MaxPSpin= 0.00303945	eKin = 2.13675e-06	eGrav = 282.402	eTot = 282.402	
23100; time=4.62	MaxPSpeed= 0.000186905	MaxPSpin= 0.00303944	eKin = 2.13673e-06	eGrav = 282.402	eTot = 282.402	
23200; time=4.64	MaxPSpeed= 0.000186904	MaxPSpin= 0.00303943	eKin = 2.13672e-06	eGrav = 282.402	eTot = 282.402	
23300; time=4.66	MaxPSpeed= 0.000186903	MaxPSpin= 0.00303942	eKin = 2.13671e-06	eGrav = 282.402	eTot = 282.402	
23400; time=4.68	MaxPSpeed= 0.000186902	MaxPSpin= 0.00303941	eKin = 2.1367e-06	eGrav = 282.402	eTot = 282.402	
23500; time=4.7	MaxPSpeed= 0.000186901	MaxPSpin= 0.0030394	eKin = 2.13669e-06	eGrav = 282.402	eTot = 282.402	
23600; time=4.72	MaxPSpeed= 0.0001869	MaxPSpin= 0.00303938	eKin = 2.13667e-06	eGrav = 282.402	eTot = 282.402	
23700; time=4.74	MaxPSpeed= 0.000186899	MaxPSpin= 0.00303937	eKin = 2.13666e-06	eGrav = 282.402	eTot = 282.402	
23800; time=4.76	MaxPSpeed= 0.000186898	MaxPSpin= 0.00303936	eKin = 2.13665e-06	eGrav = 282.402	eTot = 282.402	
23900; time=4.78	MaxPSpeed= 0.000186897	MaxPSpin= 0.00303935	eKin = 2.13664e-06	eGrav = 282.402	eTot = 282.402	
24000; time=4.8	MaxPSpeed= 0.000186896	MaxPSpin= 0.00303934	eKin = 2.13662e-06	eGrav = 282.402	eTot = 282.402	
24100; time=4.82	MaxPSpeed= 0.000186895	MaxPSpin= 0.00303933	eKin = 2.13661e-06	eGrav = 282.402	eTot = 282.402	
24200; time=4.84	MaxPSpeed= 0.000186894	MaxPSpin= 0.00303932	eKin = 2.1366e-06	eGrav = 282.402	eTot = 282.402	
24300; time=4.86	MaxPSpeed= 0.000186892	MaxPSpin= 0.0030393	eKin = 2.13659e-06	eGrav = 282.402	eTot = 282.402	
24400; time=4.88	MaxPSpeed= 0.000186891	MaxPSpin= 0.00303929	eKin = 2.13658e-06	eGrav = 282.402	eTot = 282.402	
24500; time=4.9	MaxPSpeed= 0.00018689	MaxPSpin= 0.00303928	eKin = 2.13656e-06	eGrav = 282.402	eTot = 282.402	
24600; time=4.92	MaxPSpeed= 0.000186889	MaxPSpin= 0.00303927	eKin = 2.13655e-06	eGrav = 282.402	eTot = 282.402	
24700; time=4.94	MaxPSpeed= 0.000186888	MaxPSpin= 0.00303926	eKin = 2.13654e-06	eGrav = 282.402	eTot = 282.402	
24800; time=4.96	MaxPSpeed= 0.000186887	MaxPSpin= 0.00303925	eKin = 2.13653e-06	eGrav = 282.402	eTot = 282.402	
24900; time=4.98	MaxPSpeed= 0.000186886	MaxPSpin= 0.00303924	eKin = 2.13652e-06	eGrav = 282.402	eTot = 282.402	
25000; time=5	MaxPSpeed= 0.000186885	MaxPSpin= 0.00303922	eKin = 2.1365e-06	eGrav = 282.402	eTot = 282.402	
25100; time=5.02	MaxPSpeed= 0.000186884	MaxPSpin= 0.00303921	eKin = 2.13649e-06	eGrav = 282.402	eTot = 282.402	
25200; time=5.04	MaxPSpeed= 0.000186883	MaxPSpin= 0.0030392	eKin = 2.13648e-06	eGrav = 282.402	eTot = 282.402	
25300; time=5.06	MaxPSpeed= 0.000186882	MaxPSpin= 0.00303919	eKin = 2.13647e-06	eGrav = 282.402	eTot = 282.402	
25400; time=5.08	MaxPSpeed= 0.000186881	MaxPSpin= 0.00303918	eKin = 2.13646e-06	eGrav = 282.402	eTot = 282.402	
25500; time=5.1	MaxPSpeed= 0.00018688	MaxPSpin= 0.00303917	eKin = 2.13644e-06	eGrav = 282.402	eTot = 282.402	
25600; time=5.12	MaxPSpeed= 0.000186879	MaxPSpin= 0.00303916	eKin = 2.13643e-06	eGrav = 282.402	eTot = 282.402	
25700; time=5.14	MaxPSpeed= 0.000186878	MaxPSpin= 0.00303915	eKin = 2.13642e-06	eGrav = 282.402	eTot = 282.402	
25800; time=5.16	MaxPSpeed= 0.000186877	MaxPSpin= 0.00303913	eKin = 2.13641e-06	eGrav = 282.402	eTot = 282.402	
25900; time=5.18	MaxPSpeed= 0.000186876	MaxPSpin= 0.00303912	eKin = 2.1364e-06	eGrav = 282.402	eTot = 282.402	
26000; time=5.2	MaxPSpeed= 0.000186874	MaxPSpin= 0.00303911	eKin = 2.13638e-06	eGrav = 282.402	eTot = 282.402	
26100; time=5.22	MaxPSpeed= 0.000186873	MaxPSpin= 0.0030391	eKin = 2.13637e-06	eGrav = 282.402	eTot = 282.402	
26200; time=5.24	MaxPSpeed= 0.000186872	MaxPSpin= 0.00303909	eKin = 2.13636e-06	eGrav = 282.402	eTot = 282.402	
26300; time=5.26	MaxPSpeed= 0.000186871	MaxPSpin= 0.00303908	eKin = 2.13635e-06	eGrav = 282.402	eTot = 282.402	
26400; time=5.28	MaxPSpeed= 0.00018687	MaxPSpin= 0.00303907	eKin = 2.13634e-06	eGrav = 282.402	eTot = 282.402	
26500; time=5.3	MaxPSpeed= 0.000186869	MaxPSpin= 0.00303905	eKin = 2.13632e-06	eGrav = 282.402	eTot = 282.402	
26600; time=5.32	MaxPSpeed= 0.000186868	MaxPSpin= 0.00303904	eKin = 2.13631e-06	eGrav = 282.402	eTot = 282.402	
26700; time=5.34	MaxPSpeed= 0.000186867	MaxPSpin= 0.00303903	eKin = 2.1363e-06	eGrav = 282.402	eTot = 282.402	
26800; time=5.36	MaxPSpeed= 0.000186866	MaxPSpin= 0.00303902	eKin = 2.13629e-06	eGrav = 282.402	eTot = 282.402	
26900; time=5.38	MaxPSpeed= 0.000186865	MaxPSpin= 0.00303901	eKin = 2.13628e-06	eGrav = 282.402	eTot = 282.402	
27000; time=5.4	MaxPSpeed= 0.000186864	MaxPSpin= 0.003039	eKin = 2.13626e-06	eGrav = 282.402	eTot = 282.402	
27100; time=5.42	MaxPSpeed= 0.000186863	MaxPSpin= 0.00303899	eKin = 2.13625e-06	eGrav = 282.402	eTot = 282.402	
27200; time=5.44	MaxPSpeed= 0.000186862	MaxPSpin= 0.00303898	eKin = 2.13624e-06	eGrav = 282.402	eTot = 282.402	
27300; time=5.46	MaxPSpeed= 0.000186861	MaxPSpin= 0.00303896	eKin = 2.13623e-06	eGrav = 282.402	eTot = 282.402	
27400; time=5.48	MaxPSpeed= 0.00018686	MaxPSpin= 0.00303895	eKin = 2.13622e-06	eGrav = 282.402	eTot = 282.402	
27500; time=5.5	MaxPSpeed= 0.000186859	MaxPSpin= 0.00303894	eKin = 2.1362e-06	eGrav = 282.402	eTot = 282.402	
27600; time=5.52	MaxPSpeed= 0.000186858	MaxPSpin= 0.00303893	eKin = 2.13619e-06	eGrav = 282.402	eTot = 282.402	
27700; time=5.54	MaxPSpeed= 0.000186856	MaxPSpin= 0.00303892	eKin = 2.13618e-06	eGrav = 282.402	eTot = 282.402	
27800; time=5.56	MaxPSpeed= 0.000186855	MaxPSpin= 0.00303891	eKin = 2.13617e-06	eGrav = 282.402	eTot = 282.402	
27900; time=5.58	MaxPSpeed= 0.000186854	MaxPSpin= 0.0030389	eKin = 2.13616e-06	eGrav = 282.402	eTot = 282.402	
28000; time=5.6	MaxPSpeed= 0.000186853	MaxPSpin= 0.00303888	eKin = 2.13614e-06	eGrav = 282.402	eTot = 282.402	
28100; time=5.62	MaxPSpeed= 0.000186852	MaxPSpin= 0.00303887	eKin = 2.13613e-06	eGrav = 282.402	eTot = 282.402	
28200; time=5.64	MaxPSpeed= 0.000186851	MaxPSpin= 0.00303886	eKin = 2.13612e-06	eGrav = 282.402	eTot = 282.402	
28300; time=5.66	MaxPSpeed= 0.00018685	MaxPSpin= 0.00303885	eKin = 2.13611e-06	eGrav = 282.402	eTot = 282.402	
28400; time=5.68	MaxPSpeed= 0.000186849	MaxPSpin= 0.00303884	eKin = 2.1361e-06	eGrav = 282.402	eTot = 282.402	
28500; time=5.7	MaxPSpeed= 0.000186848	MaxPSpin= 0.00303883	eKin = 2.13608e-06	eGrav = 282.402	eTot = 282.402	
28600; time=5.72	MaxPSpeed= 0.000186847	MaxPSpin= 0.00303882	eKin = 2.13607e-06	eGrav = 282.402	eTot = 282.402	
28700; time=5.74	MaxPSpeed= 0.000186846	MaxPSpin= 0.0030388	eKin = 2.13606e-06	eGrav = 282.402	eTot = 282.402	
28800; time=5.76	MaxPSpeed= 0.000186845	MaxPSpin= 0.00303879	eKin = 2.13605e-06	eGrav = 282.402	eTot = 282.402	
28900; time=5.78	MaxPSpeed= 0.000186844	MaxPSpin= 0.00303878	eKin = 2.13604e-06	eGrav = 282.402	eTot = 282.402	
29000; time=5.8	MaxPSpeed= 0.000186843	MaxPSpin= 0.00303877	eKin = 2.13602e-06	eGrav = 282.402	eTot = 282.402	
29100; time=5.82	MaxPSpeed= 0.000186842	MaxPSpin= 0.00303876	eKin = 2.13601e-06	eGrav = 282.402	eTot = 282.402	
29200; time=5.84	MaxPSpeed= 0.000186841	MaxPSpin= 0.00303875	eKin = 2.136e-06	eGrav = 282.402	eTot = 282.402	
29300; time=5.86	MaxPSpeed= 0.000186839	MaxPSpin= 0.00303874	eKin = 2.13599e-06	eGrav = 282.402	eTot = 282.402	
29400; time=5.88	MaxPSpeed= 0.000186838	MaxPSpin= 0.00303873	eKin = 2.13598e-06	eGrav = 282.402	eTot = 282.402	
29500; time=5.9	MaxPSpeed= 0.000186837	MaxPSpin= 0.00303871	eKin = 2.13596e-06	eGrav = 282.402	eTot = 282.402	
29600; time=5.92	MaxPSpeed= 0.000186836	MaxPSpin= 0.0030387	eKin = 2.13595e-06	eGrav = 282.402	eTot = 282.402	
29700; time=5.94	MaxPSpeed= 0.000186835	MaxPSpin= 0.00303869	eKin = 2.13594e-06	eGrav = 282.402	eTot = 282.402	
29800; time=5.96	MaxPSpeed= 0.000186834	MaxPSpin= 0.00303868	eKin = 2.13593e-06	eGrav = 282.402	eTot = 282.402	
29900; time=5.98	MaxPSpeed= 0.000186833	MaxPSpin= 0.00303867	eKin = 2.13591e-06	eGrav = 282.402	eTot = 282.402	
30000; time=6	MaxPSpeed= 0.000186832	MaxPSpin= 0.00303866	eKin = 2.1359e-06	eGrav = 282.402	eTot = 282.402	
30100; time=6.02	MaxPSpeed= 0.000186831	MaxPSpin= 0.00303865	eKin = 2.13589e-06	eGrav = 282.402	eTot = 282.402	
30200; time=6.04	MaxPSpeed= 0.00018683	MaxPSpin= 0.00303863	eKin = 2.13588e-06	eGrav = 282.402	eTot = 282.402	
30300; time=6.06	MaxPSpeed= 0.000186829	MaxPSpin= 0.00303862	eKin = 2.13587e-06	eGrav = 282.402	eTot = 282.402	
30400; time=6.08	MaxPSpeed= 0.000186828	MaxPSpin= 0.00303861	eKin = 2.13585e-06	eGrav = 282.402	eTot = 282.402	
30500; time=6.1	MaxPSpeed= 0.000186827	MaxPSpin= 0.0030386	eKin = 2.13584e-06	eGrav = 282.402	eTot = 282.402	
30600; time=6.12	MaxPSpeed= 0.000186826	MaxPSpin= 0.00303859	eKin = 2.13583e-06	eGrav = 282.402	eTot = 282.402	
30700; time=6.14	MaxPSpeed= 0.000186825	MaxPSpin= 0.00303858	eKin = 2.13582e-06	eGrav = 282.402	eTot = 282.402	
30800; time=6.16	MaxPSpeed= 0.000186824	MaxPSpin= 0.00303857	eKin = 2.13581e-06	eGrav = 282.402	eTot = 282.402	
30900; time=6.18	MaxPSpeed= 0.000186823	MaxPSpin= 0.00303856	eKin = 2.13579e-06	eGrav = 282.402	eTot = 282.402	
31000; time=6.2	MaxPSpeed= 0.000186821	MaxPSpin= 0.00303854	eKin = 2.13578e-06	eGrav = 282.402	eTot = 282.402	
31100; time=6.22	MaxPSpeed= 0.00018682	MaxPSpin= 0.00303853	eKin = 2.13577e-06	eGrav = 282.402	eTot = 282.402	
