9401 time=4.70e-01 MaxPSpeed= 6.35e-03 MaxPSpin= 9.20e-02 Energy (DEM): eKin = 6.17e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
9601 time=4.80e-01 MaxPSpeed= 7.53e-03 MaxPSpin= 6.53e-02 Energy (DEM): eKin = 5.48e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
9801 time=4.90e-01 MaxPSpeed= 5.46e-03 MaxPSpin= 7.06e-02 Energy (DEM): eKin = 5.19e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
10001 time=5.00e-01 MaxPSpeed= 5.48e-03 MaxPSpin= 1.29e-01 Energy (DEM): eKin = 4.40e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
10201 time=5.10e-01 MaxPSpeed= 3.61e-03 MaxPSpin= 5.15e-02 Energy (DEM): eKin = 3.57e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
10401 time=5.20e-01 MaxPSpeed= 3.79e-03 MaxPSpin= 2.96e-02 Energy (DEM): eKin = 2.93e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
10601 time=5.30e-01 MaxPSpeed= 3.60e-03 MaxPSpin= 3.89e-02 Energy (DEM): eKin = 2.48e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
10801 time=5.40e-01 MaxPSpeed= 2.99e-03 MaxPSpin= 3.54e-02 Energy (DEM): eKin = 2.75e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
11001 time=5.50e-01 MaxPSpeed= 2.78e-03 MaxPSpin= 3.69e-02 Energy (DEM): eKin = 1.90e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
11201 time=5.60e-01 MaxPSpeed= 2.90e-03 MaxPSpin= 3.15e-02 Energy (DEM): eKin = 1.77e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
11401 time=5.70e-01 MaxPSpeed= 2.57e-03 MaxPSpin= 2.30e-02 Energy (DEM): eKin = 1.60e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
11601 time=5.80e-01 MaxPSpeed= 2.33e-03 MaxPSpin= 2.35e-02 Energy (DEM): eKin = 2.03e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
11801 time=5.90e-01 MaxPSpeed= 2.41e-03 MaxPSpin= 2.44e-02 Energy (DEM): eKin = 1.27e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
12001 time=6.00e-01 MaxPSpeed= 2.17e-03 MaxPSpin= 2.26e-02 Energy (DEM): eKin = 9.95e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
12201 time=6.10e-01 MaxPSpeed= 2.26e-03 MaxPSpin= 2.44e-02 Energy (DEM): eKin = 1.41e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
12401 time=6.20e-01 MaxPSpeed= 1.85e-03 MaxPSpin= 2.92e-02 Energy (DEM): eKin = 1.40e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
12601 time=6.30e-01 MaxPSpeed= 1.41e-03 MaxPSpin= 2.50e-02 Energy (DEM): eKin = 5.58e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
12801 time=6.40e-01 MaxPSpeed= 1.66e-03 MaxPSpin= 2.40e-02 Energy (DEM): eKin = 1.04e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
13001 time=6.50e-01 MaxPSpeed= 1.76e-03 MaxPSpin= 1.95e-02 Energy (DEM): eKin = 1.30e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
13201 time=6.60e-01 MaxPSpeed= 1.91e-03 MaxPSpin= 2.55e-02 Energy (DEM): eKin = 6.59e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
13401 time=6.70e-01 MaxPSpeed= 1.70e-03 MaxPSpin= 1.55e-02 Energy (DEM): eKin = 4.96e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
13601 time=6.80e-01 MaxPSpeed= 1.32e-03 MaxPSpin= 2.90e-02 Energy (DEM): eKin = 1.04e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
13801 time=6.90e-01 MaxPSpeed= 1.92e-03 MaxPSpin= 3.36e-02 Energy (DEM): eKin = 9.82e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
14001 time=7.00e-01 MaxPSpeed= 2.11e-03 MaxPSpin= 2.80e-02 Energy (DEM): eKin = 3.76e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
14201 time=7.10e-01 MaxPSpeed= 1.18e-03 MaxPSpin= 2.01e-02 Energy (DEM): eKin = 5.91e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
14401 time=7.20e-01 MaxPSpeed= 1.69e-03 MaxPSpin= 2.09e-02 Energy (DEM): eKin = 1.06e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
14601 time=7.30e-01 MaxPSpeed= 1.28e-03 MaxPSpin= 2.12e-02 Energy (DEM): eKin = 4.42e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
14801 time=7.40e-01 MaxPSpeed= 1.27e-03 MaxPSpin= 1.69e-02 Energy (DEM): eKin = 3.14e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
15001 time=7.50e-01 MaxPSpeed= 1.34e-03 MaxPSpin= 1.92e-02 Energy (DEM): eKin = 8.36e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
15201 time=7.60e-01 MaxPSpeed= 1.43e-03 MaxPSpin= 3.15e-02 Energy (DEM): eKin = 7.13e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
15401 time=7.70e-01 MaxPSpeed= 1.18e-03 MaxPSpin= 2.23e-02 Energy (DEM): eKin = 2.50e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
15601 time=7.80e-01 MaxPSpeed= 9.93e-04 MaxPSpin= 1.26e-02 Energy (DEM): eKin = 4.02e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
15801 time=7.90e-01 MaxPSpeed= 1.38e-03 MaxPSpin= 2.02e-02 Energy (DEM): eKin = 7.70e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
16001 time=8.00e-01 MaxPSpeed= 1.51e-03 MaxPSpin= 1.69e-02 Energy (DEM): eKin = 4.47e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
16201 time=8.10e-01 MaxPSpeed= 1.02e-03 MaxPSpin= 1.46e-02 Energy (DEM): eKin = 2.65e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
16401 time=8.20e-01 MaxPSpeed= 1.34e-03 MaxPSpin= 1.73e-02 Energy (DEM): eKin = 4.89e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
16601 time=8.30e-01 MaxPSpeed= 1.66e-03 MaxPSpin= 2.69e-02 Energy (DEM): eKin = 6.29e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
16801 time=8.40e-01 MaxPSpeed= 1.05e-03 MaxPSpin= 3.04e-02 Energy (DEM): eKin = 2.05e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
17001 time=8.50e-01 MaxPSpeed= 1.55e-03 MaxPSpin= 1.61e-02 Energy (DEM): eKin = 2.98e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
17201 time=8.60e-01 MaxPSpeed= 2.12e-03 MaxPSpin= 1.57e-02 Energy (DEM): eKin = 5.51e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
17401 time=8.70e-01 MaxPSpeed= 4.34e-03 MaxPSpin= 2.50e-02 Energy (DEM): eKin = 9.22e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
17601 time=8.80e-01 MaxPSpeed= 2.87e-03 MaxPSpin= 3.48e-02 Energy (DEM): eKin = 1.05e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
17801 time=8.90e-01 MaxPSpeed= 1.77e-03 MaxPSpin= 2.25e-02 Energy (DEM): eKin = 6.44e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
18001 time=9.00e-01 MaxPSpeed= 1.80e-03 MaxPSpin= 1.81e-02 Energy (DEM): eKin = 7.55e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
18201 time=9.10e-01 MaxPSpeed= 3.63e-03 MaxPSpin= 1.78e-02 Energy (DEM): eKin = 8.51e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
18401 time=9.20e-01 MaxPSpeed= 1.80e-03 MaxPSpin= 2.27e-02 Energy (DEM): eKin = 6.47e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
18601 time=9.30e-01 MaxPSpeed= 1.79e-03 MaxPSpin= 2.23e-02 Energy (DEM): eKin = 6.63e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
18801 time=9.40e-01 MaxPSpeed= 2.17e-03 MaxPSpin= 1.44e-02 Energy (DEM): eKin = 5.79e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
19001 time=9.50e-01 MaxPSpeed= 1.49e-03 MaxPSpin= 3.20e-02 Energy (DEM): eKin = 5.57e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
19201 time=9.60e-01 MaxPSpeed= 1.13e-03 MaxPSpin= 1.91e-02 Energy (DEM): eKin = 4.25e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
19401 time=9.70e-01 MaxPSpeed= 1.10e-03 MaxPSpin= 2.17e-02 Energy (DEM): eKin = 3.73e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
19601 time=9.80e-01 MaxPSpeed= 1.18e-03 MaxPSpin= 2.79e-02 Energy (DEM): eKin = 4.98e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
19801 time=9.90e-01 MaxPSpeed= 1.48e-03 MaxPSpin= 3.34e-02 Energy (DEM): eKin = 3.99e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
20001 time=1.00e+00 MaxPSpeed= 1.01e-03 MaxPSpin= 1.77e-02 Energy (DEM): eKin = 2.54e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
20201 time=1.01e+00 MaxPSpeed= 1.64e-03 MaxPSpin= 2.50e-02 Energy (DEM): eKin = 4.75e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
20401 time=1.02e+00 MaxPSpeed= 1.45e-03 MaxPSpin= 2.13e-02 Energy (DEM): eKin = 3.40e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
20601 time=1.03e+00 MaxPSpeed= 1.50e-03 MaxPSpin= 1.56e-02 Energy (DEM): eKin = 2.44e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
20801 time=1.04e+00 MaxPSpeed= 1.01e-03 MaxPSpin= 1.99e-02 Energy (DEM): eKin = 3.65e-09 eGrav = 3.41e-02 eTot = 3.41e-02 
