time collisionForces hydraulicForces
5.38 2217.38 0
5.4 2217.38 0
5.42 2217.38 0
5.44 2217.38 0
5.46 2217.38 0
5.48 2217.38 0
5.5 2217.38 0
5.52 2217.38 0
5.54 2217.38 0
5.56 2217.38 0
5.58 2217.38 0
5.6 2217.38 0
5.62 2217.38 0
5.64 2217.38 0
5.66 2217.38 0
5.68 2217.38 0
5.7 2217.38 0
5.72 2217.38 0
5.74 2217.38 0
5.76 2217.38 0
5.78 2217.38 0
5.8 2217.38 0
5.82 2217.38 0
5.84 2217.38 0
5.86 2217.38 0
5.88 2217.38 0
5.9 2217.38 0
5.92 2217.38 0
5.94 2217.38 0
5.96 2217.38 0
5.98 2217.38 0
6 2217.38 0
6.02 2217.38 0
6.04 2217.38 0
6.06 2217.38 0
6.08 2217.38 0
6.1 2217.38 0
6.12 2217.38 0
6.14 2217.38 0
6.16 2217.38 0
6.18 2217.38 0
6.2 2217.38 0
6.22 2217.38 0
6.24 2217.38 0
6.26 2217.38 0
6.28 2217.38 0
6.3 2217.38 0
6.32 2217.38 0
6.34 2217.38 0
6.36 2217.38 0
6.38 2217.38 0
6.4 2217.38 0
6.42 2217.38 0
6.44 2217.38 0
6.46 2217.38 0
6.48 2217.38 0
6.5 2217.38 0
6.52 2217.38 0
6.54 2217.38 0
6.56 2217.38 0
6.58 2217.38 0
6.6 2217.38 0
6.62 2217.38 0
6.64 2217.38 0
6.66 2217.38 0
6.68 2217.38 0
6.7 2217.38 0
6.72 2217.38 0
6.74 2217.38 0
6.76 2217.38 0
6.78 2217.38 0
6.8 2217.38 0
6.82 2217.38 0
6.84 2217.38 0
6.86 2217.38 0
6.88 2217.38 0
6.9 2217.38 0
6.92 2217.38 0
6.94 2217.38 0
6.96 2217.38 0
6.98 2217.38 0
7 2217.38 0
7.02 2217.38 0
7.04 2217.38 0
