15101; time=3.0202	MaxPSpeed= 0.00162387	MaxPSpin= 0.0411046	eKin = 0.000202767	eGrav = 3573.27	eTot = 3573.27	
15201; time=3.0402	MaxPSpeed= 0.00200126	MaxPSpin= 0.0356861	eKin = 0.000218071	eGrav = 3573.25	eTot = 3573.25	
15301; time=3.0602	MaxPSpeed= 0.00187369	MaxPSpin= 0.0355804	eKin = 0.00022988	eGrav = 3573.25	eTot = 3573.25	
15401; time=3.0802	MaxPSpeed= 0.00109453	MaxPSpin= 0.0320373	eKin = 0.000127003	eGrav = 3573.24	eTot = 3573.24	
15501; time=3.1002	MaxPSpeed= 0.00130915	MaxPSpin= 0.0298955	eKin = 9.24115e-05	eGrav = 3573.24	eTot = 3573.24	
15601; time=3.1202	MaxPSpeed= 0.00150172	MaxPSpin= 0.0311866	eKin = 0.000116904	eGrav = 3573.23	eTot = 3573.23	
15701; time=3.1402	MaxPSpeed= 0.00188615	MaxPSpin= 0.0300724	eKin = 0.00012859	eGrav = 3573.22	eTot = 3573.22	
15801; time=3.1602	MaxPSpeed= 0.00224701	MaxPSpin= 0.0294762	eKin = 0.00016477	eGrav = 3573.21	eTot = 3573.21	
15901; time=3.1802	MaxPSpeed= 0.00230544	MaxPSpin= 0.0360468	eKin = 0.000267741	eGrav = 3573.2	eTot = 3573.2	
16001; time=3.2002	MaxPSpeed= 0.00277432	MaxPSpin= 0.0378277	eKin = 0.000314777	eGrav = 3573.2	eTot = 3573.2	
16101; time=3.2202	MaxPSpeed= 0.0032064	MaxPSpin= 0.0367684	eKin = 0.000372355	eGrav = 3573.19	eTot = 3573.19	
16201; time=3.2402	MaxPSpeed= 0.00362285	MaxPSpin= 0.0294931	eKin = 0.000255523	eGrav = 3573.19	eTot = 3573.19	
16301; time=3.2602	MaxPSpeed= 0.00333067	MaxPSpin= 0.0312484	eKin = 0.00024504	eGrav = 3573.21	eTot = 3573.21	
16401; time=3.2802	MaxPSpeed= 0.00265783	MaxPSpin= 0.0273253	eKin = 0.000152479	eGrav = 3573.22	eTot = 3573.22	
16501; time=3.3002	MaxPSpeed= 0.00280776	MaxPSpin= 0.0292405	eKin = 0.000159393	eGrav = 3573.23	eTot = 3573.23	
16601; time=3.3202	MaxPSpeed= 0.00286491	MaxPSpin= 0.030263	eKin = 0.000176047	eGrav = 3573.24	eTot = 3573.24	
16701; time=3.3402	MaxPSpeed= 0.00348908	MaxPSpin= 0.0326157	eKin = 0.000191055	eGrav = 3573.25	eTot = 3573.25	
16801; time=3.3602	MaxPSpeed= 0.00364453	MaxPSpin= 0.0382438	eKin = 0.000212762	eGrav = 3573.26	eTot = 3573.26	
16901; time=3.3802	MaxPSpeed= 0.00380905	MaxPSpin= 0.0398038	eKin = 0.00022279	eGrav = 3573.28	eTot = 3573.28	
17001; time=3.4002	MaxPSpeed= 0.00365116	MaxPSpin= 0.0380721	eKin = 0.000212321	eGrav = 3573.29	eTot = 3573.29	
17101; time=3.4202	MaxPSpeed= 0.00359474	MaxPSpin= 0.0377305	eKin = 0.000208371	eGrav = 3573.3	eTot = 3573.3	
17201; time=3.4402	MaxPSpeed= 0.00367909	MaxPSpin= 0.0388246	eKin = 0.000213796	eGrav = 3573.31	eTot = 3573.31	
17301; time=3.4602	MaxPSpeed= 0.00370591	MaxPSpin= 0.0391073	eKin = 0.000208602	eGrav = 3573.32	eTot = 3573.32	
17401; time=3.4802	MaxPSpeed= 0.00369298	MaxPSpin= 0.0383566	eKin = 0.000202929	eGrav = 3573.33	eTot = 3573.33	
17501; time=3.5002	MaxPSpeed= 0.00366414	MaxPSpin= 0.0382924	eKin = 0.000213898	eGrav = 3573.35	eTot = 3573.35	
17601; time=3.5202	MaxPSpeed= 0.00378514	MaxPSpin= 0.0407302	eKin = 0.000236519	eGrav = 3573.36	eTot = 3573.36	
17701; time=3.5402	MaxPSpeed= 0.00410146	MaxPSpin= 0.0448956	eKin = 0.000276496	eGrav = 3573.37	eTot = 3573.37	
17801; time=3.5602	MaxPSpeed= 0.00396819	MaxPSpin= 0.0431435	eKin = 0.000254229	eGrav = 3573.38	eTot = 3573.38	
17901; time=3.5802	MaxPSpeed= 0.00392796	MaxPSpin= 0.0428333	eKin = 0.000244327	eGrav = 3573.39	eTot = 3573.39	
18001; time=3.6002	MaxPSpeed= 0.00390549	MaxPSpin= 0.0422985	eKin = 0.000252311	eGrav = 3573.4	eTot = 3573.4	
18101; time=3.6202	MaxPSpeed= 0.00384001	MaxPSpin= 0.0415697	eKin = 0.00023779	eGrav = 3573.41	eTot = 3573.41	
18201; time=3.6402	MaxPSpeed= 0.00380335	MaxPSpin= 0.040889	eKin = 0.000240136	eGrav = 3573.42	eTot = 3573.42	
18301; time=3.6602	MaxPSpeed= 0.00370281	MaxPSpin= 0.039616	eKin = 0.000220004	eGrav = 3573.44	eTot = 3573.44	
18401; time=3.6802	MaxPSpeed= 0.00362098	MaxPSpin= 0.0385079	eKin = 0.000210696	eGrav = 3573.45	eTot = 3573.45	
