time collisionForces hydraulicForces
5.5 299260 0
5.52 301073 0
5.54 304255 0
5.56 305388 0
5.58 300679 0
5.6 297929 0
5.62 294866 0
5.64 297976 0
5.66 303264 0
5.68 301652 0
5.7 303113 0
5.72 303833 0
5.74 305031 0
5.76 308462 0
5.78 308913 0
5.8 311001 0
5.82 311884 0
5.84 317563 0
5.86 318816 0
5.88 318608 0
5.9 322253 0
5.92 322680 0
5.94 322792 0
5.96 324801 0
5.98 319548 0
6 323082 0
6.02 325535 0
6.04 328275 0
6.06 331894 0
6.08 330163 0
6.1 324587 0
6.12 319690 0
6.14 321434 0
6.16 321632 0
6.18 323708 0
6.2 327916 0
6.22 326456 0
6.24 316369 0
6.26 321475 0
6.28 325486 0
6.3 323386 0
6.32 327382 0
6.34 329737 0
6.36 333177 0
6.38 332296 0
6.4 334351 0
6.42 335283 0
6.44 336715 0
6.46 336447 0
6.48 333653 0
6.5 333129 0
6.52 324965 0
6.54 320314 0
6.56 326174 0
6.58 324527 0
6.6 329108 0
6.62 329515 0
6.64 332274 0
6.66 333750 0
6.68 331184 0
6.7 329109 0
