time collisionForces hydraulicForces
2.4202 678339 0
2.4402 647725 0
2.4602 639297 0
2.4802 655268 0
2.5002 652162 0
2.5202 650724 0
2.5402 632418 0
2.5602 632321 0
2.5802 636412 0
2.6002 640321 0
2.6202 645668 0
2.6402 660990 0
2.6602 659648 0
2.6802 655352 0
2.7002 655033 0
2.7202 646495 0
2.7402 639818 0
2.7602 651679 0
2.7802 587494 0
2.8002 557230 0
2.8202 559021 0
2.8402 571673 0
2.8602 578478 0
2.8802 588165 0
2.9002 596900 0
2.9202 605076 0
2.9402 598198 0
2.9602 604653 0
2.9802 606155 0
3.0002 613437 0
3.0202 631305 0
3.0402 647843 0
3.0602 670297 0
3.0802 644350 0
3.1002 650097 0
3.1202 658149 0
3.1402 668907 0
3.1602 686440 0
3.1802 701560 0
3.2002 721332 0
3.2202 735769 0
3.2402 757088 0
3.2602 773996 0
3.2802 790738 0
3.3002 797712 0
3.3202 810307 0
3.3402 823528 0
3.3602 809825 0
3.3802 799184 0
3.4002 787296 0
3.4202 797628 0
3.4402 803147 0
3.4602 825732 0
3.4802 837600 0
3.5002 856515 0
3.5202 874882 0
3.5402 885227 0
3.5602 891528 0
3.5802 870207 0
3.6002 841054 0
3.6202 739216 0
3.6402 686729 0
3.6602 674134 0
3.6802 610613 0
3.7002 590259 0
3.7202 549927 0
3.7402 514118 0
3.7602 400597 0
3.7802 316561 0
3.8002 297201 0
3.8202 260923 0
3.8402 271146 0
3.8602 269960 0
3.8802 281355 0
3.9002 289084 0
3.9202 290590 0
3.9402 304335 0
3.9602 306452 0
3.9802 309743 0
4.0002 318060 0
4.0202 327481 0
4.0402 331242 0
4.0602 341859 0
4.0802 356602 0
4.1002 363492 0
4.1202 373121 0
4.1402 383738 0
4.1602 394310 0
4.1802 402841 0
4.2 467567 0
4.22 486246 0
4.24 497732 0
4.26 517437 0
4.28 533228 0
4.3 551490 0
4.32 577804 0
4.34 601795 0
4.36 632856 0
4.38 645619 0
4.4 651389 0
4.42 670610 0
4.44 689061 0
4.46 687330 0
4.48 676864 0
4.5 690025 0
4.52 711876 0
4.54 754686 0
4.56 764270 0
4.58 801929 0
4.6 781360 0
4.62 655307 0
4.64 578088 0
4.66 546247 0
4.68 556437 0
4.7 566893 0
4.72 588475 0
4.74 609693 0
4.76 627102 0
4.78 628394 0
4.8 630366 0
4.82 646717 0
4.84 659748 0
4.86 677315 0
4.88 688556 0
4.9 704152 0
4.92 700282 0
4.94 678779 0
4.96 692524 0
4.98 679799 0
5 649031 0
5.02 597683 0
5.04 524191 0
5.06 466298 0
5.08 473235 0
5.1 475528 0
5.12 477574 0
5.14 489518 0
5.16 512832 0
5.18 510159 0
5.2 524058 0
5.22 534501 0
5.24 548865 0
5.26 559282 0
5.28 586776 0
5.3 572988 0
5.32 593342 0
5.34 603594 0
5.36 617881 0
5.38 591035 0
5.4 601143 0
5.42 613899 0
5.44 624018 0
5.46 640173 0
5.48 665978 0
5.5 675391 0
5.52 669145 0
5.54 684072 0
5.56 611267 0
5.58 605784 0
5.6 616837 0
5.62 642042 0
5.64 673124 0
5.66 678403 0
5.68 699337 0
5.7 706646 0
5.72 731356 0
5.74 776117 0
5.76 805462 0
5.78 823725 0
5.8 852287 0
5.82 887687 0
5.84 928985 0
5.86 934157 0
5.88 939437 0
5.9 952817 0
5.92 929697 0
5.94 949201 0
5.96 982620 0
5.98 1.04742e+06 0
6 1.03635e+06 0
6.02 1.0908e+06 0
6.04 1.13556e+06 0
6.06 1.16591e+06 0
6.08 1.245e+06 0
6.1 1.26673e+06 0
6.12 813273 0
6.14 794020 0
6.16 790058 0
6.18 787198 0
6.2 805093 0
6.22 822000 0
6.24 849734 0
6.26 857827 0
6.28 860007 0
6.3 885236 0
6.32 901871 0
6.34 908607 0
6.36 921898 0
6.38 932125 0
6.4 956688 0
6.42 993267 0
6.44 1.02107e+06 0
6.46 1.05811e+06 0
6.48 1.04177e+06 0
6.5 1.10155e+06 0
6.52 1.13731e+06 0
6.54 1.13469e+06 0
6.56 1.12345e+06 0
6.58 1.12607e+06 0
6.6 998242 0
6.62 902735 0
6.64 860582 0
6.66 821649 0
6.68 834576 0
6.7 849330 0
6.72 865889 0
6.74 885584 0
6.76 897391 0
6.78 918676 0
6.8 937376 0
6.82 960941 0
6.84 982959 0
6.86 1.00148e+06 0
6.88 1.01697e+06 0
6.9 1.04088e+06 0
6.92 1.06469e+06 0
6.94 1.08221e+06 0
6.96 1.05462e+06 0
6.98 1.04681e+06 0
7 1.05524e+06 0
7.02 1.03511e+06 0
7.04 1.03849e+06 0
7.06 1.04129e+06 0
7.08 1.0066e+06 0
7.1 992329 0
7.12 949962 0
7.14 904374 0
7.16 875812 0
7.18 810015 0
7.2 790364 0
7.22 744905 0
7.24 749276 0
7.26 754956 0
7.28 664671 0
7.3 647551 0
7.32 676575 0
7.34 687710 0
7.36 714813 0
7.38 743085 0
7.4 770824 0
7.42 813032 0
7.44 824793 0
7.46 833222 0
7.48 856463 0
7.5 860922 0
7.52 885866 0
7.54 877926 0
7.56 831549 0
7.58 826495 0
7.6 849554 0
7.62 862425 0
7.64 871417 0
7.66 865170 0
7.68 847565 0
7.7 847947 0
7.72 836970 0
7.74 805471 0
7.76 806709 0
7.78 809165 0
7.8 808386 0
7.82 817799 0
7.84 825339 0
7.86 835870 0
7.88 853984 0
7.9 874367 0
7.92 894985 0
7.94 884440 0
7.96 871310 0
7.98 875863 0
8 881867 0
8.02 915867 0
8.04 945701 0
8.06 974676 0
8.08 1.00978e+06 0
8.1 985790 0
8.12 1.00549e+06 0
8.14 1.02251e+06 0
8.16 1.05561e+06 0
8.18 1.09358e+06 0
8.2 1.14244e+06 0
8.22 1.18932e+06 0
8.24 1.19049e+06 0
8.26 1.21274e+06 0
8.28 1.25e+06 0
8.3 1.24511e+06 0
8.32 1.15102e+06 0
8.34 1.12873e+06 0
8.36 1.09209e+06 0
8.38 1.05682e+06 0
8.4 1.0345e+06 0
8.42 1.04101e+06 0
8.44 1.05948e+06 0
8.46 1.08552e+06 0
8.48 1.12023e+06 0
8.5 1.15593e+06 0
8.52 1.18815e+06 0
8.54 1.22605e+06 0
8.56 1.28206e+06 0
8.58 1.33567e+06 0
8.6 1.39558e+06 0
8.62 1.43784e+06 0
8.64 1.45004e+06 0
8.66 1.45465e+06 0
8.68 1.46395e+06 0
8.7 1.40537e+06 0
8.72 1.24339e+06 0
8.74 1.13987e+06 0
8.76 1.06787e+06 0
8.78 1.05758e+06 0
8.8 1.05213e+06 0
8.82 1.04362e+06 0
8.84 1.03018e+06 0
8.86 1.04228e+06 0
8.88 1.0465e+06 0
8.9 1.03114e+06 0
8.92 983499 0
8.94 868355 0
8.96 811598 0
8.98 816489 0
9 827065 0
9.02 843003 0
9.04 867594 0
9.06 889359 0
9.08 907770 0
9.1 939114 0
9.12 960347 0
9.14 988371 0
9.16 1.01346e+06 0
9.18 1.01338e+06 0
9.2 898205 0
9.22 813387 0
9.24 735182 0
9.26 655180 0
9.28 600150 0
9.3 586404 0
9.32 587904 0
9.34 605121 0
9.36 622125 0
9.38 642502 0
9.4 669489 0
9.42 686915 0
9.44 624935 0
9.46 565052 0
9.48 549395 0
9.5 555340 0
9.52 564913 0
9.54 572899 0
9.56 588344 0
9.58 601423 0
9.6 614579 0
9.62 632874 0
9.64 635190 0
9.66 655359 0
9.68 679459 0
9.7 702480 0
9.72 723927 0
9.74 756282 0
9.76 773832 0
9.78 797205 0
9.8 819341 0
9.82 846423 0
9.84 876269 0
9.86 894888 0
9.88 880984 0
9.9 893846 0
9.92 926445 0
9.94 948698 0
9.96 986078 0
9.98 999426 0
10 1.04032e+06 0
10.02 1.06996e+06 0
10.04 1.08137e+06 0
10.06 1.08435e+06 0
10.08 1.07696e+06 0
10.1 1.04377e+06 0
10.12 1.02069e+06 0
10.14 1.03261e+06 0
10.16 1.06486e+06 0
10.18 620247 0
10.2 533154 0
10.22 513008 0
10.24 503613 0
10.26 506829 0
10.28 517009 0
10.3 529381 0
10.32 551373 0
10.34 571823 0
10.36 596552 0
10.38 615677 0
10.4 628588 0
10.42 650096 0
10.44 668385 0
10.46 696625 0
10.48 721293 0
10.5 656425 0
10.52 638116 0
10.54 627447 0
10.56 637275 0
10.58 654626 0
10.6 640372 0
10.62 656811 0
10.64 672986 0
10.66 689910 0
10.68 708196 0
10.7 727975 0
10.72 753083 0
10.74 773644 0
10.76 769595 0
10.78 785726 0
10.8 807047 0
10.82 824986 0
10.84 844373 0
10.86 850824 0
10.88 871535 0
10.9 890638 0
10.92 895999 0
10.94 911124 0
10.96 822455 0
10.98 785309 0
11 761219 0
11.02 749909 0
11.04 770857 0
11.06 783245 0
11.08 797817 0
11.1 792966 0
11.12 812453 0
11.14 814879 0
11.16 815638 0
11.18 795279 0
11.2 764223 0
11.22 733637 0
11.24 718290 0
11.26 653338 0
11.28 577174 0
11.3 518523 0
11.32 487533 0
11.34 484483 0
11.36 458027 0
11.38 449955 0
11.4 455924 0
11.42 466773 0
11.44 473380 0
11.4602 477764 0
11.4802 478814 0
11.5002 486426 0
11.5202 502931 0
11.5402 508351 0
11.5602 514178 0
11.5802 523894 0
11.6002 536284 0
11.6202 544680 0
11.6402 516058 0
11.6602 500529 0
11.6802 502602 0
11.7002 510615 0
11.7202 512309 0
11.7402 518760 0
11.7602 523691 0
11.7802 530899 0
11.8002 535503 0
11.8202 544193 0
11.8402 552863 0
11.8602 567346 0
11.8802 567809 0
11.9002 577864 0
11.9202 589828 0
11.9402 600014 0
11.9602 612396 0
11.9802 635653 0
12.0002 635557 0
12.0202 652413 0
12.0402 664708 0
12.0602 681322 0
12.0802 693503 0
12.1002 712567 0
12.1202 733532 0
12.1402 758497 0
12.1602 762396 0
12.1802 770371 0
12.2002 777036 0
12.2202 794320 0
12.2402 807462 0
12.2602 827194 0
12.2802 840835 0
12.3002 784432 0
12.3202 790013 0
12.3402 796861 0
12.3602 800832 0
12.3802 806507 0
12.4002 809662 0
12.4202 815821 0
12.4402 821376 0
12.4602 787932 0
12.4802 779436 0
12.5002 791634 0
12.5202 787913 0
12.5402 799416 0
12.5602 805005 0
12.5802 814449 0
12.6002 829538 0
12.6202 850977 0
12.6402 871941 0
12.6602 873239 0
12.6802 878932 0
12.7002 845795 0
12.7202 819489 0
12.7402 757344 0
12.7602 757204 0
12.7802 755833 0
12.8002 756368 0
12.8202 752016 0
12.8402 774945 0
12.8602 756919 0
12.8802 773689 0
12.9002 759975 0
12.9202 762337 0
12.9402 767396 0
12.9602 775751 0
12.9802 786436 0
13.0002 799241 0
13.0202 806211 0
13.0402 807005 0
13.0602 814419 0
13.0802 820536 0
13.1002 825708 0
13.1202 804805 0
13.1402 800646 0
13.1602 771111 0
13.1802 731299 0
13.2002 737655 0
13.2202 746393 0
13.2402 750398 0
13.2602 769763 0
13.2802 794739 0
13.3002 800300 0
13.3202 803055 0
13.3402 804059 0
13.3602 747305 0
13.3802 706797 0
13.4002 682547 0
13.4202 676448 0
13.4402 677514 0
13.4602 699342 0
13.4802 704696 0
13.5002 716281 0
13.5202 740496 0
13.5402 754614 0
13.5602 775817 0
13.5802 803387 0
13.6002 834945 0
13.6202 871143 0
13.6402 919230 0
13.6602 959297 0
13.6802 1.00264e+06 0
13.7002 1.04747e+06 0
13.7202 1.09568e+06 0
13.7402 1.11337e+06 0
13.7602 1.14115e+06 0
13.7802 1.16246e+06 0
13.8002 1.1618e+06 0
13.8202 1.07348e+06 0
13.8402 991560 0
13.8602 927215 0
13.8802 889132 0
13.9002 864574 0
13.9202 855981 0
13.9402 850470 0
13.9602 838112 0
13.9802 827333 0
14.0002 845391 0
14.0202 876420 0
14.0402 882598 0
14.0602 893302 0
14.0802 924247 0
14.1002 935422 0
14.1202 940325 0
14.1402 957617 0
14.1602 983168 0
14.1802 1.01239e+06 0
14.2002 1.01062e+06 0
14.2202 1.01382e+06 0
14.2402 1.03008e+06 0
14.2602 1.04744e+06 0
14.2802 1.05233e+06 0
14.3002 1.04857e+06 0
14.3202 1.06349e+06 0
14.3402 1.04552e+06 0
14.3602 1.01303e+06 0
14.3802 981350 0
14.4002 919038 0
14.4202 858505 0
14.4402 803776 0
14.4602 758057 0
14.4802 602063 0
14.5002 445100 0
14.5202 403691 0
14.5402 371043 0
14.5602 363957 0
14.5802 372083 0
14.6002 380176 0
14.6202 387193 0
14.6402 386512 0
14.6602 384680 0
14.6802 386468 0
14.7002 397467 0
14.7202 413191 0
14.7402 424408 0
14.7602 423504 0
14.7802 435679 0
14.8002 449805 0
14.8202 459633 0
14.8402 473232 0
14.8602 489370 0
14.8802 501324 0
14.9002 509572 0
14.9202 526486 0
14.9402 540516 0
14.9602 557005 0
14.9802 574897 0
15.0002 595695 0
15.0202 616853 0
15.0402 642846 0
15.0602 670333 0
15.0802 691243 0
15.1002 642181 0
15.1202 616574 0
15.1402 635081 0
15.1602 658683 0
15.1802 675339 0
15.2002 692034 0
15.2202 710890 0
15.2402 719479 0
15.2602 737059 0
15.2802 766654 0
15.3002 749126 0
15.3202 633455 0
15.3402 578862 0
15.3602 545310 0
15.3802 516990 0
15.4002 505743 0
15.4202 497141 0
15.4402 508758 0
15.4602 526893 0
15.4802 544339 0
15.5002 559556 0
15.5202 578992 0
15.5402 597773 0
15.5602 622082 0
15.5802 638551 0
15.6002 653456 0
15.6202 664207 0
15.6402 689052 0
15.6602 715053 0
15.6802 735794 0
15.7002 745350 0
15.7202 757883 0
15.7402 759484 0
15.7602 768828 0
15.7802 783574 0
15.8002 788946 0
15.8202 774735 0
15.8402 740513 0
15.8602 672340 0
15.8802 641832 0
15.9002 625567 0
15.9202 610836 0
15.9402 624350 0
15.9602 604604 0
15.9802 579496 0
16.0002 576155 0
16.0202 547016 0
16.0402 513159 0
16.0602 516376 0
16.0802 527004 0
16.1002 542747 0
16.1202 556346 0
16.1402 560193 0
16.1602 563314 0
16.1802 578683 0
16.2002 565166 0
16.2202 553818 0
16.2402 555628 0
16.2602 567018 0
16.2802 576489 0
16.3002 588686 0
16.3202 603334 0
16.3402 612937 0
16.3602 626182 0
16.3802 634635 0
16.4002 653830 0
16.4202 667247 0
16.4402 688705 0
16.4602 714721 0
16.4802 744675 0
16.5002 772672 0
16.5202 799287 0
16.5402 832996 0
16.5602 858263 0
16.5802 844116 0
16.6002 728275 0
16.6202 671170 0
16.6402 685580 0
16.6602 704723 0
16.6802 716073 0
16.7002 745998 0
16.7202 760637 0
16.7402 781542 0
16.7602 803028 0
16.7802 821404 0
16.8002 849362 0
16.8202 880192 0
16.8402 888222 0
16.8602 902883 0
16.8802 915279 0
16.9002 922242 0
16.9202 885723 0
16.9402 892439 0
16.9602 888816 0
16.9802 888910 0
17.0002 866433 0
17.0202 862902 0
17.0402 877850 0
17.0602 899769 0
17.0802 915864 0
17.1002 871225 0
17.1202 887063 0
17.1402 917439 0
17.1602 933994 0
17.1802 963220 0
17.2002 983752 0
17.2202 1.0063e+06 0
17.2402 1.02589e+06 0
17.2602 1.04444e+06 0
17.2802 1.05821e+06 0
17.3002 1.07667e+06 0
17.3202 1.08214e+06 0
17.3402 1.05557e+06 0
17.3602 1.02759e+06 0
17.3802 1.0141e+06 0
17.4002 963941 0
17.4202 898083 0
17.4402 816161 0
17.4602 766606 0
17.4802 704845 0
17.5002 674037 0
17.5202 684200 0
17.5402 675877 0
17.5602 680005 0
17.5802 668917 0
17.6002 669912 0
17.6202 683073 0
17.6402 706391 0
17.6602 722749 0
17.6802 748325 0
17.7002 764081 0
17.7202 769897 0
17.7402 704247 0
17.7602 667597 0
17.7802 676926 0
17.8002 703649 0
17.8202 705189 0
17.8402 723519 0
17.8602 740674 0
17.8802 761514 0
17.9002 785126 0
17.9202 808903 0
17.9402 832078 0
17.9602 847229 0
17.9802 864873 0
18.0002 877065 0
18.0202 904423 0
18.0402 912488 0
18.0602 922615 0
18.0802 931670 0
18.1002 915242 0
18.1202 866631 0
18.1402 845838 0
18.1602 838920 0
18.1802 848789 0
18.2002 860063 0
18.2202 881924 0
18.2402 903235 0
18.2602 911092 0
18.2802 918376 0
18.3002 927878 0
18.3202 922527 0
18.3402 904587 0
18.3602 892792 0
18.3802 895887 0
18.4002 910751 0
18.4202 933684 0
18.4402 944980 0
18.4602 964560 0
18.4802 975385 0
18.5002 977414 0
18.5202 989585 0
18.5402 1.00377e+06 0
18.5602 1.02226e+06 0
18.5802 1.02104e+06 0
18.6002 1.014e+06 0
18.6202 1.00166e+06 0
18.6402 950835 0
18.6602 959318 0
18.6802 968639 0
18.7002 996984 0
18.7202 1.02979e+06 0
18.7402 1.0547e+06 0
18.7602 1.10012e+06 0
18.7802 1.11426e+06 0
18.8002 1.14297e+06 0
18.8202 1.15231e+06 0
18.8402 1.11203e+06 0
18.8602 1.06456e+06 0
18.8802 895593 0
18.9002 823825 0
18.9202 773094 0
18.9402 785641 0
18.9602 799338 0
18.9802 806448 0
19.0002 824655 0
19.0202 840063 0
19.0402 858008 0
19.0602 873283 0
19.0802 904300 0
19.1002 945388 0
19.1202 947243 0
19.1402 955288 0
19.1602 965494 0
19.1802 988673 0
19.2002 1.03478e+06 0
19.2202 1.02991e+06 0
19.2402 1.05469e+06 0
19.2602 1.08004e+06 0
19.2802 1.10713e+06 0
19.3002 1.13114e+06 0
19.3202 1.15922e+06 0
19.3402 1.18842e+06 0
19.3602 1.19431e+06 0
19.3802 1.25458e+06 0
19.4002 903841 0
19.4202 784029 0
19.4402 781997 0
19.4602 775694 0
19.4802 760466 0
19.5002 743764 0
19.5202 764976 0
19.5402 787861 0
19.5602 812667 0
19.5802 814730 0
19.6002 845613 0
19.6202 871702 0
19.6402 906162 0
19.6602 955056 0
19.6802 981317 0
19.7002 1.00681e+06 0
19.7202 1.04477e+06 0
19.7402 1.07997e+06 0
19.7602 1.11138e+06 0
19.7802 1.13324e+06 0
19.8002 1.19423e+06 0
19.8202 1.20978e+06 0
19.8402 1.26586e+06 0
19.8602 712827 0
19.8802 619667 0
19.9002 603390 0
19.9202 616328 0
19.9402 629732 0
19.9602 649787 0
19.9802 668163 0
20.0002 686696 0
20.0202 702411 0
20.0402 721707 0
20.0602 739731 0
20.0802 767500 0
20.1002 792107 0
20.1202 807876 0
20.1402 840616 0
20.1602 854907 0
20.1802 871323 0
20.2002 894189 0
20.2202 920430 0
20.2402 847684 0
20.2602 753501 0
20.2802 686256 0
20.3002 639260 0
20.3202 644029 0
20.3402 654996 0
20.3602 674386 0
20.3802 694206 0
20.4002 702184 0
20.4202 716410 0
20.4402 725711 0
20.4602 743559 0
20.4802 768942 0
20.5002 781169 0
20.5202 798153 0
20.5402 824373 0
20.5602 817599 0
20.5802 835358 0
20.6002 855700 0
20.6202 881908 0
20.6402 907001 0
20.6602 930758 0
20.6802 958673 0
20.7002 992462 0
20.7202 1.02659e+06 0
20.7402 1.03899e+06 0
20.7602 1.07392e+06 0
20.7802 1.13263e+06 0
20.8002 1.1709e+06 0
20.8202 1.20873e+06 0
20.8402 1.21582e+06 0
20.8602 1.25282e+06 0
20.8802 1.32083e+06 0
20.9002 875651 0
20.9202 859299 0
20.9402 878954 0
20.9602 871651 0
20.9802 880059 0
21.0002 878946 0
21.0202 876199 0
21.0402 876710 0
21.0602 890703 0
21.0802 914462 0
21.1002 938013 0
21.1202 950199 0
21.1402 962260 0
21.1602 942742 0
21.1802 830988 0
21.2002 808958 0
21.2202 805201 0
21.2402 819902 0
21.2602 840919 0
21.2802 859175 0
21.3002 876050 0
21.3202 902255 0
21.3402 907637 0
21.3602 931722 0
21.3802 953874 0
21.4002 975555 0
21.4202 1.00753e+06 0
21.4402 1.04236e+06 0
21.4602 1.06216e+06 0
21.4802 1.06394e+06 0
21.5002 1.06591e+06 0
21.5202 1.05692e+06 0
21.5402 1.03002e+06 0
21.5602 983493 0
21.5802 987524 0
21.6002 1.01537e+06 0
21.6202 1.02266e+06 0
21.6402 1.05015e+06 0
21.6602 1.06478e+06 0
21.6802 1.0828e+06 0
21.7002 1.10082e+06 0
21.7202 1.0412e+06 0
21.7402 900725 0
21.7602 821850 0
21.7802 761239 0
21.8002 766121 0
21.8202 776766 0
21.8402 782608 0
21.8602 780010 0
21.8802 782129 0
21.9002 810238 0
21.9202 826884 0
21.9402 848336 0
21.9602 874141 0
21.9802 904360 0
22.0002 867297 0
22.0202 863144 0
22.0402 874114 0
22.0602 887141 0
22.0802 899391 0
22.1002 920008 0
22.1202 945568 0
22.1402 969430 0
22.1602 1.0037e+06 0
22.1802 1.03033e+06 0
22.2002 1.05636e+06 0
22.2202 1.06352e+06 0
22.2402 1.06377e+06 0
22.2602 1.08021e+06 0
22.2802 1.10706e+06 0
22.3002 1.13844e+06 0
22.3202 1.18725e+06 0
22.3402 1.20008e+06 0
22.3602 1.17619e+06 0
22.3802 1.18804e+06 0
22.4002 1.1304e+06 0
22.4202 1.07039e+06 0
22.4402 1.03348e+06 0
22.4602 1.06324e+06 0
22.4802 1.07165e+06 0
22.5002 1.06549e+06 0
22.5202 1.10148e+06 0
22.5402 1.08509e+06 0
22.5602 985657 0
22.5802 901660 0
22.6002 787627 0
22.6202 717108 0
22.6402 675616 0
22.6602 670194 0
22.6802 663899 0
22.7002 664810 0
22.7202 665739 0
22.7402 679936 0
22.7602 696168 0
22.7802 708445 0
22.8002 723061 0
22.8202 748160 0
22.8402 774692 0
22.8602 810383 0
22.8802 819335 0
22.9002 808071 0
22.9202 829467 0
22.9402 843481 0
22.9602 862651 0
22.9802 883896 0
23.0002 906084 0
23.0202 928741 0
23.0402 948583 0
23.0602 947554 0
23.0802 860291 0
23.1002 821100 0
23.1202 817056 0
23.1402 825085 0
23.1602 834475 0
23.1802 859056 0
23.2002 864068 0
23.2202 878533 0
23.2402 891902 0
23.2602 907396 0
23.2802 928634 0
23.3002 949548 0
23.3202 977315 0
23.3402 1.00798e+06 0
23.3602 1.03199e+06 0
23.3802 1.05455e+06 0
23.4002 1.08501e+06 0
23.4202 1.10358e+06 0
23.4402 1.1006e+06 0
23.4602 1.06333e+06 0
23.4802 1.04008e+06 0
23.5002 1.04539e+06 0
23.5202 1.07395e+06 0
23.5402 1.07657e+06 0
23.5602 974017 0
23.5802 912017 0
23.6002 897394 0
23.6202 890101 0
23.6402 917806 0
23.6602 915984 0
23.6802 868371 0
23.7002 769881 0
23.7202 746170 0
23.7402 753314 0
23.7602 758345 0
23.7802 761296 0
23.8002 725898 0
23.8202 715807 0
23.8402 737017 0
23.8602 754999 0
23.8802 785027 0
23.9002 820979 0
23.9202 842311 0
23.9402 879746 0
23.9602 912538 0
23.9802 950119 0
24.0002 940476 0
24.0202 959745 0
24.0402 979935 0
24.0602 1.00806e+06 0
24.0802 1.03537e+06 0
24.1002 1.04112e+06 0
24.1202 1.03224e+06 0
24.1402 1.01115e+06 0
24.1602 976774 0
24.1802 978258 0
24.2002 956196 0
24.2202 967895 0
24.2402 995297 0
24.2602 1.01707e+06 0
24.2802 1.04562e+06 0
24.3002 1.06186e+06 0
24.3202 1.03896e+06 0
24.3402 1.0317e+06 0
24.3602 1.0261e+06 0
24.3802 987348 0
24.4002 983195 0
24.4202 981256 0
24.4402 960762 0
24.4602 961513 0
24.4802 978762 0
24.5002 1.02134e+06 0
24.5202 1.05384e+06 0
24.5402 1.07952e+06 0
24.5602 1.09955e+06 0
24.5802 1.13295e+06 0
24.6002 1.13659e+06 0
24.6202 1.14064e+06 0
24.6402 1.13923e+06 0
24.6602 1.16625e+06 0
24.6802 1.12232e+06 0
24.7002 1.09372e+06 0
24.7202 1.0931e+06 0
24.7402 1.09983e+06 0
24.7602 1.11196e+06 0
24.7802 1.11135e+06 0
24.8002 1.08561e+06 0
24.8202 1.0727e+06 0
24.8402 1.06407e+06 0
24.8602 1.06506e+06 0
24.8802 1.0869e+06 0
24.9002 1.0893e+06 0
24.9202 1.07868e+06 0
24.9402 1.07799e+06 0
24.9602 1.09568e+06 0
24.9802 1.10923e+06 0
25.0002 1.14015e+06 0
25.0202 1.17387e+06 0
25.0402 1.14632e+06 0
25.0602 1.14345e+06 0
25.0802 1.14811e+06 0
25.1002 1.15354e+06 0
25.1202 1.13713e+06 0
25.1402 1.1398e+06 0
25.1602 1.12452e+06 0
25.1802 1.09681e+06 0
25.2002 1.07535e+06 0
25.2202 1.01257e+06 0
25.2402 980004 0
25.2602 852582 0
25.2802 691352 0
25.3002 595042 0
25.3202 532947 0
25.3402 498139 0
25.3602 490106 0
25.3802 481571 0
25.4002 485022 0
25.4202 487631 0
25.4402 511660 0
25.4602 521720 0
25.4802 532037 0
25.5002 493177 0
25.5202 494742 0
25.5402 501397 0
25.5602 509409 0
25.5802 526192 0
25.6002 541257 0
25.6202 558606 0
25.6402 568981 0
25.6602 587762 0
25.6802 603369 0
25.7002 626214 0
25.7202 642503 0
25.7402 667065 0
25.7602 684197 0
25.7802 714092 0
25.8002 735235 0
25.8202 767075 0
25.8402 796991 0
25.8602 796714 0
25.8802 780908 0
25.9002 739715 0
25.9202 672153 0
25.9402 646337 0
25.9602 674769 0
25.9802 673954 0
26.0002 696782 0
26.0202 720598 0
26.0402 740277 0
26.0602 776998 0
26.0802 794448 0
26.1002 683537 0
26.1202 513844 0
26.1402 469535 0
26.1602 441353 0
26.1802 455244 0
26.2002 457953 0
26.2202 458867 0
26.2402 470611 0
26.2602 478074 0
