19401; time=3.8802	MaxPSpeed= 0.00127472	MaxPSpin= 0.0707076	eKin = 0.000542608	eGrav = 3572.12	eTot = 3572.12	
19501; time=3.9002	MaxPSpeed= 0.00303176	MaxPSpin= 0.0829514	eKin = 0.000997052	eGrav = 3572.12	eTot = 3572.12	
19601; time=3.9202	MaxPSpeed= 0.00153268	MaxPSpin= 0.0403086	eKin = 0.00023882	eGrav = 3572.12	eTot = 3572.12	
19701; time=3.9402	MaxPSpeed= 0.00135484	MaxPSpin= 0.0624612	eKin = 0.000356034	eGrav = 3572.12	eTot = 3572.12	
19801; time=3.9602	MaxPSpeed= 0.00166052	MaxPSpin= 0.073772	eKin = 0.000372094	eGrav = 3572.13	eTot = 3572.13	
19901; time=3.9802	MaxPSpeed= 0.00233517	MaxPSpin= 0.100864	eKin = 0.000584919	eGrav = 3572.13	eTot = 3572.13	
20001; time=4.0002	MaxPSpeed= 0.00110637	MaxPSpin= 0.126008	eKin = 0.000928807	eGrav = 3572.12	eTot = 3572.12	
20101; time=4.0202	MaxPSpeed= 0.00353551	MaxPSpin= 0.166535	eKin = 0.00149571	eGrav = 3572.12	eTot = 3572.12	
20201; time=4.0402	MaxPSpeed= 0.00444354	MaxPSpin= 0.285546	eKin = 0.00496497	eGrav = 3572.12	eTot = 3572.12	
20301; time=4.0602	MaxPSpeed= 0.00388092	MaxPSpin= 0.0690956	eKin = 0.000673045	eGrav = 3572.12	eTot = 3572.12	
20401; time=4.0802	MaxPSpeed= 0.00112771	MaxPSpin= 0.0644605	eKin = 0.000317365	eGrav = 3572.12	eTot = 3572.12	
20501; time=4.1002	MaxPSpeed= 0.00155676	MaxPSpin= 0.0835915	eKin = 0.000374094	eGrav = 3572.12	eTot = 3572.12	
20601; time=4.1202	MaxPSpeed= 0.00159359	MaxPSpin= 0.128995	eKin = 0.00103095	eGrav = 3572.12	eTot = 3572.12	
20701; time=4.1402	MaxPSpeed= 0.0033731	MaxPSpin= 0.115382	eKin = 0.000892049	eGrav = 3572.13	eTot = 3572.13	
20801; time=4.1602	MaxPSpeed= 0.0035928	MaxPSpin= 0.135525	eKin = 0.00138672	eGrav = 3572.13	eTot = 3572.13	
20901; time=4.1802	MaxPSpeed= 0.00131381	MaxPSpin= 0.0457601	eKin = 0.000176769	eGrav = 3572.12	eTot = 3572.12	
21000; time=4.2	MaxPSpeed= 0.00202769	MaxPSpin= 0.0439898	eKin = 0.000305973	eGrav = 3572.12	eTot = 3572.12	
21100; time=4.22	MaxPSpeed= 0.00149776	MaxPSpin= 0.0622123	eKin = 0.000392125	eGrav = 3572.13	eTot = 3572.13	
21200; time=4.24	MaxPSpeed= 0.00090225	MaxPSpin= 0.0380291	eKin = 0.000138248	eGrav = 3572.13	eTot = 3572.13	
21300; time=4.26	MaxPSpeed= 0.000914801	MaxPSpin= 0.0384493	eKin = 0.000196133	eGrav = 3572.13	eTot = 3572.14	
21400; time=4.28	MaxPSpeed= 0.000791505	MaxPSpin= 0.0388764	eKin = 0.000154564	eGrav = 3572.14	eTot = 3572.14	
21500; time=4.3	MaxPSpeed= 0.00120977	MaxPSpin= 0.0394556	eKin = 0.000130389	eGrav = 3572.14	eTot = 3572.14	
21600; time=4.32	MaxPSpeed= 0.0026338	MaxPSpin= 0.0628077	eKin = 0.000473024	eGrav = 3572.14	eTot = 3572.14	
21700; time=4.34	MaxPSpeed= 0.0047035	MaxPSpin= 0.0898603	eKin = 0.000703745	eGrav = 3572.13	eTot = 3572.13	
21800; time=4.36	MaxPSpeed= 0.00154239	MaxPSpin= 0.049255	eKin = 0.000139194	eGrav = 3572.13	eTot = 3572.13	
21900; time=4.38	MaxPSpeed= 0.00437727	MaxPSpin= 0.119553	eKin = 0.0013564	eGrav = 3572.13	eTot = 3572.13	
22000; time=4.4	MaxPSpeed= 0.0022748	MaxPSpin= 0.125003	eKin = 0.000803303	eGrav = 3572.12	eTot = 3572.12	
22100; time=4.42	MaxPSpeed= 0.00327316	MaxPSpin= 0.183108	eKin = 0.0037862	eGrav = 3572.12	eTot = 3572.12	
22200; time=4.44	MaxPSpeed= 0.00346673	MaxPSpin= 0.112136	eKin = 0.00104264	eGrav = 3572.13	eTot = 3572.13	
22300; time=4.46	MaxPSpeed= 0.00281948	MaxPSpin= 0.140285	eKin = 0.00202417	eGrav = 3572.13	eTot = 3572.13	
22400; time=4.48	MaxPSpeed= 0.00684585	MaxPSpin= 0.252524	eKin = 0.00473318	eGrav = 3572.13	eTot = 3572.13	
