0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
20501; time=4.1002	MaxPSpeed= 2.70949	MaxPSpin= 17.77	eKin = 1729.31	eGrav = 32928.4	eTot = 34657.8	
20601; time=4.1202	MaxPSpeed= 2.81963	MaxPSpin= 17.7698	eKin = 1624.46	eGrav = 32745.7	eTot = 34370.1	
20701; time=4.1402	MaxPSpeed= 2.93876	MaxPSpin= 17.7696	eKin = 1460.61	eGrav = 32591.7	eTot = 34052.3	
20801; time=4.1602	MaxPSpeed= 3.06582	MaxPSpin= 17.7694	eKin = 1351.81	eGrav = 32443	eTot = 33794.8	
20901; time=4.1802	MaxPSpeed= 3.19987	MaxPSpin= 17.7692	eKin = 1354.64	eGrav = 32289.1	eTot = 33643.8	
21000; time=4.2	MaxPSpeed= 3.33864	MaxPSpin= 17.769	eKin = 1279.52	eGrav = 32126.3	eTot = 33405.8	
21100; time=4.22	MaxPSpeed= 3.4842	MaxPSpin= 17.7688	eKin = 1203.78	eGrav = 31980.9	eTot = 33184.7	
21200; time=4.24	MaxPSpeed= 2.74358	MaxPSpin= 17.7686	eKin = 1109.4	eGrav = 31846.5	eTot = 32955.9	
21300; time=4.26	MaxPSpeed= 2.65923	MaxPSpin= 17.7683	eKin = 1075.64	eGrav = 31725.8	eTot = 32801.5	
21400; time=4.28	MaxPSpeed= 2.79866	MaxPSpin= 17.7681	eKin = 1018.86	eGrav = 31594.7	eTot = 32613.6	
21500; time=4.3	MaxPSpeed= 2.94457	MaxPSpin= 17.7679	eKin = 986.74	eGrav = 31465.6	eTot = 32452.4	
21600; time=4.32	MaxPSpeed= 2.33857	MaxPSpin= 17.7677	eKin = 882.423	eGrav = 31354.4	eTot = 32236.8	
21700; time=4.34	MaxPSpeed= 2.18439	MaxPSpin= 17.7675	eKin = 788.499	eGrav = 31259.7	eTot = 32048.2	
21800; time=4.36	MaxPSpeed= 2.00891	MaxPSpin= 14.3706	eKin = 676.102	eGrav = 31182.5	eTot = 31858.6	
21900; time=4.38	MaxPSpeed= 2.15462	MaxPSpin= 14.3704	eKin = 618.212	eGrav = 31111.1	eTot = 31729.3	
22000; time=4.4	MaxPSpeed= 1.8765	MaxPSpin= 14.3702	eKin = 519.743	eGrav = 31045.4	eTot = 31565.1	
22100; time=4.42	MaxPSpeed= 1.91838	MaxPSpin= 14.3701	eKin = 476.438	eGrav = 30993.6	eTot = 31470	
22200; time=4.44	MaxPSpeed= 2.07003	MaxPSpin= 14.3699	eKin = 463.361	eGrav = 30941.8	eTot = 31405.1	
22300; time=4.46	MaxPSpeed= 1.78328	MaxPSpin= 14.3697	eKin = 459.058	eGrav = 30884	eTot = 31343	
22400; time=4.48	MaxPSpeed= 1.65773	MaxPSpin= 14.3695	eKin = 394.136	eGrav = 30823.4	eTot = 31217.5	
22500; time=4.5	MaxPSpeed= 1.82977	MaxPSpin= 14.3694	eKin = 377.228	eGrav = 30784.2	eTot = 31161.5	
22600; time=4.52	MaxPSpeed= 1.69511	MaxPSpin= 14.3692	eKin = 343.038	eGrav = 30739	eTot = 31082	
22700; time=4.54	MaxPSpeed= 1.82725	MaxPSpin= 13.5069	eKin = 313.444	eGrav = 30700	eTot = 31013.5	
22800; time=4.56	MaxPSpeed= 1.9701	MaxPSpin= 13.5067	eKin = 297.085	eGrav = 30667.3	eTot = 30964.4	
22900; time=4.58	MaxPSpeed= 2.1215	MaxPSpin= 13.5065	eKin = 294.964	eGrav = 30631.9	eTot = 30926.8	
23000; time=4.6	MaxPSpeed= 1.88195	MaxPSpin= 13.3725	eKin = 284.508	eGrav = 30595.8	eTot = 30880.3	
23100; time=4.62	MaxPSpeed= 1.45971	MaxPSpin= 12.9324	eKin = 243.119	eGrav = 30565	eTot = 30808.1	
23200; time=4.64	MaxPSpeed= 1.6058	MaxPSpin= 12.9323	eKin = 239.86	eGrav = 30539.1	eTot = 30779	
23300; time=4.66	MaxPSpeed= 1.76166	MaxPSpin= 12.9321	eKin = 233.887	eGrav = 30511	eTot = 30744.8	
23400; time=4.68	MaxPSpeed= 1.48093	MaxPSpin= 10.7247	eKin = 221.994	eGrav = 30481.8	eTot = 30703.8	
23500; time=4.7	MaxPSpeed= 1.39954	MaxPSpin= 10.7568	eKin = 194.167	eGrav = 30454.5	eTot = 30648.6	
23600; time=4.72	MaxPSpeed= 1.56676	MaxPSpin= 10.7566	eKin = 182.968	eGrav = 30436.7	eTot = 30619.7	
23700; time=4.74	MaxPSpeed= 1.74004	MaxPSpin= 10.9189	eKin = 167.013	eGrav = 30420	eTot = 30587	
23800; time=4.76	MaxPSpeed= 1.6494	MaxPSpin= 10.9188	eKin = 146.149	eGrav = 30401.6	eTot = 30547.7	
23900; time=4.78	MaxPSpeed= 1.81147	MaxPSpin= 10.9187	eKin = 150.928	eGrav = 30384.9	eTot = 30535.8	
24000; time=4.8	MaxPSpeed= 1.49396	MaxPSpin= 10.9185	eKin = 134.234	eGrav = 30364.8	eTot = 30499	
24100; time=4.82	MaxPSpeed= 1.11156	MaxPSpin= 11.4723	eKin = 98.7839	eGrav = 30354	eTot = 30452.8	
24200; time=4.84	MaxPSpeed= 0.949421	MaxPSpin= 11.4722	eKin = 91.4791	eGrav = 30349.6	eTot = 30441.1	
24300; time=4.86	MaxPSpeed= 1.00901	MaxPSpin= 11.472	eKin = 82.69	eGrav = 30341.6	eTot = 30424.3	
24400; time=4.88	MaxPSpeed= 1.13036	MaxPSpin= 11.2939	eKin = 85.7633	eGrav = 30329.3	eTot = 30415.1	
24500; time=4.9	MaxPSpeed= 0.983686	MaxPSpin= 7.84703	eKin = 67.1171	eGrav = 30316	eTot = 30383.1	
24600; time=4.92	MaxPSpeed= 0.895225	MaxPSpin= 7.46589	eKin = 56.1294	eGrav = 30308.2	eTot = 30364.3	
24700; time=4.94	MaxPSpeed= 0.879791	MaxPSpin= 7.18505	eKin = 49.0655	eGrav = 30297.7	eTot = 30346.7	
24800; time=4.96	MaxPSpeed= 1.05475	MaxPSpin= 6.90461	eKin = 49.8884	eGrav = 30289.6	eTot = 30339.5	
24900; time=4.98	MaxPSpeed= 1.0329	MaxPSpin= 6.66159	eKin = 42.0887	eGrav = 30282.3	eTot = 30324.4	
25000; time=5	MaxPSpeed= 0.79691	MaxPSpin= 6.84055	eKin = 38.2169	eGrav = 30274.9	eTot = 30313.1	
25100; time=5.02	MaxPSpeed= 0.992957	MaxPSpin= 7.09715	eKin = 41.6974	eGrav = 30268.1	eTot = 30309.8	
25200; time=5.04	MaxPSpeed= 0.820943	MaxPSpin= 7.72168	eKin = 35.2148	eGrav = 30264.5	eTot = 30299.7	
25300; time=5.06	MaxPSpeed= 1.01533	MaxPSpin= 8.43609	eKin = 37.2998	eGrav = 30261.2	eTot = 30298.5	
25400; time=5.08	MaxPSpeed= 0.658023	MaxPSpin= 8.72007	eKin = 31.1928	eGrav = 30257.5	eTot = 30288.7	
25500; time=5.1	MaxPSpeed= 0.685774	MaxPSpin= 9.50397	eKin = 23.8442	eGrav = 30255	eTot = 30278.8	
25600; time=5.12	MaxPSpeed= 0.816077	MaxPSpin= 9.64434	eKin = 22.4423	eGrav = 30252.3	eTot = 30274.7	
25700; time=5.14	MaxPSpeed= 0.977722	MaxPSpin= 9.64422	eKin = 22.104	eGrav = 30249.3	eTot = 30271.4	
25800; time=5.16	MaxPSpeed= 1.15017	MaxPSpin= 9.64411	eKin = 24.2133	eGrav = 30244.9	eTot = 30269.1	
25900; time=5.18	MaxPSpeed= 1.32922	MaxPSpin= 9.64399	eKin = 24.5074	eGrav = 30242.1	eTot = 30266.6	
26000; time=5.2	MaxPSpeed= 0.878303	MaxPSpin= 4.23189	eKin = 15.5933	eGrav = 30239.1	eTot = 30254.7	
26100; time=5.22	MaxPSpeed= 0.698299	MaxPSpin= 4.63156	eKin = 11.1216	eGrav = 30238.8	eTot = 30249.9	
26200; time=5.24	MaxPSpeed= 0.529925	MaxPSpin= 5.14355	eKin = 9.99176	eGrav = 30238.8	eTot = 30248.8	
26300; time=5.26	MaxPSpeed= 0.410947	MaxPSpin= 5.78721	eKin = 10.1292	eGrav = 30237.7	eTot = 30247.8	
26400; time=5.28	MaxPSpeed= 0.460692	MaxPSpin= 6.53626	eKin = 9.5422	eGrav = 30236.7	eTot = 30246.2	
26500; time=5.3	MaxPSpeed= 0.524542	MaxPSpin= 7.27445	eKin = 10.8889	eGrav = 30234.9	eTot = 30245.8	
26600; time=5.32	MaxPSpeed= 0.595424	MaxPSpin= 8.10737	eKin = 11.2447	eGrav = 30231.5	eTot = 30242.7	
26700; time=5.34	MaxPSpeed= 0.633762	MaxPSpin= 5.43118	eKin = 9.47355	eGrav = 30228.8	eTot = 30238.2	
26800; time=5.36	MaxPSpeed= 0.810422	MaxPSpin= 5.3207	eKin = 9.89536	eGrav = 30227.7	eTot = 30237.6	
