time collisionForces hydraulicForces
8.02 756907 0
8.04 790422 0
8.06 813484 0
8.08 841466 0
8.1 879296 0
8.12 694275 0
8.14 665722 0
8.16 661026 0
8.18 663723 0
8.2 672425 0
8.22 689296 0
8.24 704399 0
8.26 717090 0
8.28 732485 0
8.3 745142 0
8.32 762514 0
8.34 770699 0
8.36 767661 0
8.38 751254 0
8.4 747032 0
8.42 753653 0
8.44 754547 0
8.46 764836 0
8.48 766834 0
8.5 721323 0
8.52 702191 0
8.54 681360 0
8.56 673634 0
8.58 668031 0
8.6 644081 0
8.62 628007 0
8.64 627294 0
8.66 629192 0
8.68 615630 0
8.7 618654 0
8.72 620422 0
8.74 626272 0
8.76 628642 0
8.78 637895 0
8.8 652820 0
8.82 670446 0
8.84 637966 0
8.86 612283 0
8.88 610149 0
8.9 618898 0
8.92 638405 0
8.94 657962 0
8.96 683033 0
8.98 710165 0
9 732526 0
9.02 757029 0
9.04 774523 0
9.06 790233 0
9.08 799752 0
9.1 776348 0
9.12 729793 0
9.14 710137 0
9.16 673570 0
9.18 679116 0
9.2 689757 0
9.22 703189 0
9.24 706852 0
9.26 722463 0
9.28 736885 0
9.3 747154 0
9.32 736887 0
9.34 735383 0
9.36 750580 0
9.38 767406 0
9.4 766952 0
9.42 784362 0
9.44 762068 0
9.46 754711 0
9.48 731133 0
9.5 738472 0
9.52 728575 0
9.54 732446 0
9.56 731076 0
9.58 743711 0
9.6 751934 0
9.62 750940 0
9.64 746529 0
9.66 753446 0
9.68 770580 0
9.7 780437 0
9.72 789631 0
9.74 804860 0
9.76 825437 0
9.78 847325 0
9.8 849232 0
9.82 863121 0
9.84 854614 0
9.86 831698 0
9.88 828247 0
9.9 802996 0
9.92 803297 0
9.94 817616 0
9.96 815662 0
9.98 833737 0
10 854809 0
10.02 883873 0
10.04 896062 0
10.06 910013 0
10.08 923906 0
10.1 947864 0
10.12 963591 0
10.14 987602 0
10.16 977515 0
10.18 1.00562e+06 0
10.2 1.03387e+06 0
10.22 1.031e+06 0
10.24 1.01148e+06 0
10.26 1.00881e+06 0
10.28 1.02504e+06 0
10.3 997179 0
10.32 1.0086e+06 0
10.34 1.01905e+06 0
10.36 1.03994e+06 0
10.38 1.04849e+06 0
10.4 1.00938e+06 0
10.42 957476 0
10.44 879122 0
10.46 812095 0
10.48 787086 0
10.5 777991 0
10.52 787264 0
10.54 803667 0
10.56 823613 0
10.58 839881 0
10.6 846329 0
10.62 770260 0
10.64 692828 0
10.66 642827 0
10.68 606596 0
10.7 604075 0
10.72 613380 0
10.74 616347 0
10.76 629034 0
10.78 642838 0
10.8 655462 0
10.82 669641 0
10.84 682010 0
10.86 686303 0
10.88 701793 0
10.9 720409 0
10.92 740347 0
10.94 754061 0
10.96 774506 0
10.98 798212 0
11 804998 0
11.02 823272 0
11.04 836420 0
11.06 847220 0
11.08 861708 0
11.1 877976 0
11.12 871646 0
11.14 862159 0
11.16 857646 0
11.18 844794 0
11.2 825380 0
11.22 785086 0
11.24 740943 0
11.26 688045 0
11.28 676419 0
11.3 672937 0
11.32 684831 0
11.34 694916 0
11.36 712109 0
11.38 728960 0
11.4 697206 0
11.42 702900 0
11.44 720128 0
11.4602 740871 0
11.4802 763499 0
11.5002 784773 0
11.5202 785256 0
11.5402 794381 0
11.5602 815192 0
11.5802 822676 0
11.6002 833108 0
11.6202 847312 0
11.6402 851756 0
11.6602 821221 0
11.6802 781845 0
11.7002 774927 0
11.7202 778487 0
11.7402 791259 0
11.7602 809671 0
11.7802 831467 0
11.8002 857073 0
11.8202 863744 0
11.8402 790072 0
11.8602 787025 0
11.8802 731249 0
11.9002 683600 0
11.9202 677242 0
11.9402 676971 0
11.9602 678822 0
11.9802 678254 0
12.0002 688029 0
12.0202 692571 0
12.0402 701895 0
12.0602 719676 0
12.0802 739027 0
12.1002 758105 0
12.1202 762974 0
12.1402 789123 0
12.1602 812899 0
12.1802 837364 0
12.2002 845786 0
12.2202 860918 0
12.2402 865489 0
12.2602 868650 0
12.2802 886245 0
12.3002 907412 0
12.3202 926603 0
