11401 time=5.70e-01 MaxPSpeed= 5.10e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.85e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
11601 time=5.80e-01 MaxPSpeed= 1.66e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.12e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
11801 time=5.90e-01 MaxPSpeed= 5.25e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 6.81e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
12001 time=6.00e-01 MaxPSpeed= 1.60e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 9.36e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
12201 time=6.10e-01 MaxPSpeed= 1.56e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.34e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
12401 time=6.20e-01 MaxPSpeed= 2.19e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 7.99e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
12601 time=6.30e-01 MaxPSpeed= 1.21e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 3.53e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
12801 time=6.40e-01 MaxPSpeed= 1.08e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 7.64e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
13001 time=6.50e-01 MaxPSpeed= 1.29e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 8.83e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
13201 time=6.60e-01 MaxPSpeed= 1.55e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 4.10e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
13401 time=6.70e-01 MaxPSpeed= 1.69e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 3.19e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
13601 time=6.80e-01 MaxPSpeed= 1.07e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 5.18e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
13801 time=6.90e-01 MaxPSpeed= 1.36e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 6.01e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
14001 time=7.00e-01 MaxPSpeed= 1.20e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 3.97e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
14201 time=7.10e-01 MaxPSpeed= 9.48e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.74e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
14401 time=7.20e-01 MaxPSpeed= 1.10e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 4.00e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
14601 time=7.30e-01 MaxPSpeed= 1.16e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 4.62e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
14801 time=7.40e-01 MaxPSpeed= 1.20e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.47e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
15001 time=7.50e-01 MaxPSpeed= 6.69e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.52e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
15201 time=7.60e-01 MaxPSpeed= 8.00e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 3.49e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
15401 time=7.70e-01 MaxPSpeed= 1.05e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 3.69e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
15601 time=7.80e-01 MaxPSpeed= 6.58e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.95e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
15801 time=7.90e-01 MaxPSpeed= 6.43e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.28e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
16001 time=8.00e-01 MaxPSpeed= 6.80e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.64e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
16201 time=8.10e-01 MaxPSpeed= 7.28e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 3.32e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
16401 time=8.20e-01 MaxPSpeed= 5.17e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.31e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
16601 time=8.30e-01 MaxPSpeed= 6.23e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.23e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
16801 time=8.40e-01 MaxPSpeed= 6.33e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.43e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
17001 time=8.50e-01 MaxPSpeed= 5.47e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.47e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
17201 time=8.60e-01 MaxPSpeed= 5.02e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.01e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
17401 time=8.70e-01 MaxPSpeed= 4.99e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 9.98e-11 eGrav = 5.55e-03 eTot = 5.55e-03 
17601 time=8.80e-01 MaxPSpeed= 5.35e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.10e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
17801 time=8.90e-01 MaxPSpeed= 5.97e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.12e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
18001 time=9.00e-01 MaxPSpeed= 4.42e-04 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 6.90e-11 eGrav = 5.55e-03 eTot = 5.55e-03 
